pedido_id,fecha_pedido,mes_num,dia_semana_num,hora_decimal,es_fin_semana,tipo_pedido,cantidad_items,zona_entrega,carga_trabajo,tiempo_prometido_min,tiempo_total_min,entrega_tarde,dia_semana,mes,hora_pedido
7562f002-129e-47a0-ba0e-e6447292e436,2025-10-06,10,1,2.67,0,Domicilio,2,LA LOMITA,0,50,63.00,1,Monday,October,02:40
8721b3e5-9e36-4a91-8d17-e3535a59acb4,2025-10-06,10,1,4.80,0,Recoger,4,LOCAL,0,30,34.00,1,Monday,October,04:48
24733424-dfc6-4df2-bc44-c405db60d5fc,2025-10-06,10,1,18.25,0,Domicilio,1,SANTA IRENE,0,50,35.00,0,Monday,October,18:15
d03fe5b7-3472-417a-8792-6232bb4c1706,2025-10-07,10,2,3.68,0,Domicilio,5,LA LOMITA,0,50,29.00,0,Tuesday,October,03:41
b6906d2d-ab3b-4dc0-a2f0-c314a9b0c6f4,2025-10-08,10,3,0.17,0,Recoger,5,LOCAL,0,30,80.00,1,Wednesday,October,00:10
1d93d81e-64ea-4983-9a8d-bb479db50102,2025-10-08,10,3,4.72,0,Recoger en tienda,2,LOCAL,0,30,87.00,1,Wednesday,October,04:43
05c17e35-d170-4b98-9610-1d9ddcab8e78,2025-10-09,10,4,0.33,0,Domicilio,5,TODOS POR HIDALGO,0,50,51.00,1,Thursday,October,00:20
f2585d09-6c3f-44fc-8e13-c0a76b1c0a96,2025-10-10,10,5,3.18,0,Domicilio,1,JUÁREZ,0,50,17.00,0,Friday,October,03:11
d34e20b5-6f71-4c96-a856-abd97cd6b9eb,2025-10-10,10,5,3.55,0,Recoger en tienda,5,LOCAL,1,30,65.00,1,Friday,October,03:33
a8a0d07a-73f8-446f-a703-6058d7cb8d04,2025-10-10,10,5,4.93,0,Recoger en tienda,6,LOCAL,0,30,82.00,1,Friday,October,04:56
7a0934d1-b254-4093-973c-a8e0fe0ea5b3,2025-10-11,10,6,1.20,1,Recoger,1,LOCAL,0,30,22.00,0,Saturday,October,01:12
6911150d-48ad-4387-a169-cb9d782880bf,2025-10-11,10,6,2.78,1,Recoger,1,LOCAL,0,30,31.00,1,Saturday,October,02:47
a978271a-8102-43a3-b9df-f377aeca29ad,2025-10-12,10,7,2.42,1,Recoger en tienda,3,LOCAL,0,30,60.00,1,Sunday,October,02:25
da24d682-b42d-4047-8197-a7bd3f551cd9,2025-10-12,10,7,2.88,1,Mostrador,2,LOCAL,1,30,30.00,0,Sunday,October,02:53
f573edca-0f8e-4b55-86ea-c8c8a59f14c8,2025-10-12,10,7,4.05,1,Domicilio,5,CHACATITLA,0,50,40.00,0,Sunday,October,04:03
64beef3f-9256-427f-a0f9-22e8683478fd,2025-10-12,10,7,4.08,1,Domicilio,5,PARQUE DE POBLAMIENTO,1,50,78.00,1,Sunday,October,04:05
1d1ae07f-c8ca-483e-ab70-df0de55f60d1,2025-10-12,10,7,4.78,1,Domicilio,5,COLALAMBRE,0,50,45.00,0,Sunday,October,04:47
418907c7-bc25-4d8f-b4c6-0ffa3038d411,2025-10-12,10,7,22.20,1,Recoger en tienda,5,LOCAL,0,30,75.00,1,Sunday,October,22:12
133c9044-cf19-472f-b839-c2c55f267e79,2025-10-12,10,7,22.92,1,Recoger,3,LOCAL,0,30,31.00,1,Sunday,October,22:55
65dfe952-753f-4466-a497-83ccf35352cc,2025-10-12,10,7,22.92,1,Domicilio,2,CHACATITLA,0,50,55.00,1,Sunday,October,22:55
63ccc437-3501-4f93-b3db-2353da298e16,2025-10-13,10,1,0.72,0,Mostrador,6,LOCAL,0,30,40.00,1,Monday,October,00:43
232e679b-7299-4ea0-bfa7-ee457fb18587,2025-10-13,10,1,2.15,0,Domicilio,5,JUÁREZ,0,50,51.00,1,Monday,October,02:09
69088374-6492-4a2c-a026-858010ee5201,2025-10-13,10,1,3.50,0,Recoger,2,LOCAL,0,30,22.00,0,Monday,October,03:30
7b94a452-c30d-4bff-be22-0d1177f3d4f7,2025-10-13,10,1,4.13,0,Domicilio,5,AVIACIÓN CIVIL,0,50,50.00,0,Monday,October,04:08
86a3e6f4-40c4-4267-b0a5-a903f5ec6885,2025-10-14,10,2,21.12,0,Domicilio,3,CENTRO,0,50,,,Tuesday,October,21:07
a263dd42-b6d1-47ca-8aef-3ab685f5cef7,2025-10-15,10,3,4.65,0,Mostrador,3,LOCAL,0,30,82.00,1,Wednesday,October,04:39
d884f5f1-0f1d-460f-b385-3ce96d687711,2025-10-15,10,3,20.40,0,Recoger en tienda,5,LOCAL,0,30,57.00,1,Wednesday,October,20:24
b90338e0-d88d-471d-a8bb-eeb9e305bf36,2025-10-16,10,4,4.90,0,Domicilio,4,TAHUIZÁN,0,50,35.00,0,Thursday,October,04:54
776f80a8-5724-44a0-a531-da39389dd823,2025-10-16,10,4,20.75,0,Mostrador,1,LOCAL,0,30,26.00,0,Thursday,October,20:45
01b1d3dd-ec86-4775-8385-7c441c5d5109,2025-10-17,10,5,18.20,0,Mostrador,4,LOCAL,0,30,76.00,1,Friday,October,18:12
e3a2e882-293a-41ae-b5ee-512d66eb70d5,2025-10-18,10,6,4.13,1,Domicilio,4,JUÁREZ,0,50,,,Saturday,October,04:08
8ae57387-3ebe-4ab2-9a24-6974347a048a,2025-10-18,10,6,4.98,1,Domicilio,5,EL MIRADOR,0,50,,,Saturday,October,04:59
5fe5b3ef-82f4-40b6-8651-621c341432d6,2025-10-18,10,6,18.43,1,Domicilio,3,JUÁREZ,0,50,24.00,0,Saturday,October,18:26
10fd030f-27d7-4f87-92e6-45ee839d9915,2025-10-18,10,6,20.18,1,Domicilio,5,TAHUIZÁN,0,50,77.00,1,Saturday,October,20:11
5e598afb-31ee-49f3-ade3-ac9b97abe8ed,2025-10-18,10,6,21.07,1,Domicilio,4,AVIACIÓN CIVIL,0,50,71.00,1,Saturday,October,21:04
d86c73a0-dd27-433c-8d78-cbca9789973b,2025-10-18,10,6,21.32,1,Domicilio,8,TAHUIZÁN,1,50,69.00,1,Saturday,October,21:19
f2a99625-b4c6-4e21-901f-76bf96c63fa3,2025-10-18,10,6,22.77,1,Domicilio,6,AVIACIÓN CIVIL,0,50,23.00,0,Saturday,October,22:46
f6d710eb-e633-4386-9580-22786b33a63e,2025-10-19,10,7,20.70,1,Recoger en tienda,5,LOCAL,0,30,21.00,0,Sunday,October,20:42
5735c1c2-b7a2-4cb5-9c5f-d27f1414406d,2025-10-19,10,7,21.97,1,Recoger en tienda,1,LOCAL,0,30,37.00,1,Sunday,October,21:58
b4ac5f64-690a-454a-b38f-ad07fb6883a5,2025-10-21,10,2,0.60,0,Recoger,4,LOCAL,0,30,78.00,1,Tuesday,October,00:36
6a27a7bd-fd60-4357-bb74-56f98e12f554,2025-10-21,10,2,18.05,0,Domicilio,4,JUÁREZ,0,50,,,Tuesday,October,18:03
c8771101-0599-46c0-8c41-dd181fb847f3,2025-10-22,10,3,1.25,0,Recoger,5,LOCAL,0,30,83.00,1,Wednesday,October,01:15
5dcab906-70f2-4076-9501-3ef56c6457a1,2025-10-22,10,3,2.77,0,Recoger,6,LOCAL,0,30,82.00,1,Wednesday,October,02:46
83454536-15b2-4ac1-a686-77329bcdc334,2025-10-22,10,3,20.17,0,Recoger en tienda,4,LOCAL,0,30,19.00,0,Wednesday,October,20:10
7d6f97fa-290f-49b8-a564-f30f6db4edc7,2025-10-23,10,4,4.20,0,Mostrador,4,LOCAL,0,30,15.00,0,Thursday,October,04:12
40021120-95a8-4072-97eb-15d33183f993,2025-10-23,10,4,4.37,0,Recoger en tienda,4,LOCAL,1,30,57.00,1,Thursday,October,04:22
9408b6c0-722a-468b-bf5b-466320ef3c2a,2025-10-23,10,4,21.58,0,Recoger en tienda,5,LOCAL,0,30,51.00,1,Thursday,October,21:35
9217aab5-c39a-459c-824c-01d0eb78a9e6,2025-10-24,10,5,2.35,0,Recoger,7,LOCAL,0,30,38.00,1,Friday,October,02:21
89045009-72a7-46cc-b345-ee3a139f3726,2025-10-24,10,5,19.88,0,Recoger en tienda,2,LOCAL,0,30,28.00,0,Friday,October,19:53
b768a2f3-7eb6-4b56-b77c-4733e0bfbdfc,2025-10-25,10,6,0.10,1,Recoger,5,LOCAL,0,30,28.00,0,Saturday,October,00:06
7c307ab6-1121-48e9-a646-c05d7c56e9d3,2025-10-25,10,6,22.28,1,Mostrador,2,LOCAL,0,30,74.00,1,Saturday,October,22:17
93339309-9b8b-4f6b-81b6-2bd543ece36a,2025-10-26,10,7,2.80,1,Recoger,6,LOCAL,0,30,89.00,1,Sunday,October,02:48
62be80e9-896f-478f-a9b6-e71ebd0e5cf0,2025-10-26,10,7,19.57,1,Domicilio,6,SANTA IRENE,0,50,45.00,0,Sunday,October,19:34
e5fc1bac-2996-429c-bdc2-d1492bb6f5cf,2025-10-27,10,1,1.37,0,Domicilio,1,JUÁREZ,0,50,41.00,0,Monday,October,01:22
9778dc71-b96d-46d8-9ce5-f97b37389b33,2025-10-27,10,1,4.25,0,Domicilio,3,PARQUE DE POBLAMIENTO,0,50,40.00,0,Monday,October,04:15
76675e05-b510-4970-8974-d18345531a05,2025-10-27,10,1,19.92,0,Mostrador,6,LOCAL,0,30,37.00,1,Monday,October,19:55
751fadb0-1700-4c7b-bf3a-e4427f06dc30,2025-10-27,10,1,20.60,0,Recoger,2,LOCAL,0,30,21.00,0,Monday,October,20:36
bc7cb513-93cd-4602-bec1-d7d6eeab9e70,2025-10-28,10,2,1.33,0,Recoger en tienda,1,LOCAL,0,30,41.00,1,Tuesday,October,01:20
147199c1-860e-491f-a590-34cd7446563f,2025-10-29,10,3,20.90,0,Recoger en tienda,3,LOCAL,0,30,,,Wednesday,October,20:54
fb2b10ca-4a6d-4003-8a48-b9835c19c6cd,2025-10-29,10,3,22.80,0,Recoger,2,LOCAL,0,30,69.00,1,Wednesday,October,22:48
bb6c7982-8b70-467f-b724-cbc35fe1a5cf,2025-10-30,10,4,20.50,0,Recoger,5,LOCAL,0,30,67.00,1,Thursday,October,20:30
6845be4b-244e-4a36-b740-241fe1dc8ecd,2025-10-31,10,5,1.52,0,Recoger en tienda,6,LOCAL,0,30,,,Friday,October,01:31
987045b0-3384-4e6b-bf02-e54e5b62fed4,2025-10-31,10,5,3.40,0,Domicilio,6,LOS CANTORES,0,50,25.00,0,Friday,October,03:24
b3a8b2b2-1a37-4d0c-9226-5677535bb283,2025-10-31,10,5,21.47,0,Domicilio,5,LA LOMITA,0,50,47.00,0,Friday,October,21:28
714a3d60-a7ce-427e-a782-a7f3738ea99e,2025-10-31,10,5,22.88,0,Recoger,2,LOCAL,0,30,64.00,1,Friday,October,22:53
99715890-e41c-42ba-a7ce-6a99ee7351a9,2025-11-01,11,6,2.73,1,Recoger,7,LOCAL,0,30,84.00,1,Saturday,November,02:44
0de5f549-a66d-4852-942d-0ab5fda2c15c,2025-11-01,11,6,4.25,1,Domicilio,2,JUÁREZ,0,50,,,Saturday,November,04:15
197d8813-92c1-45dc-a551-b5768df23995,2025-11-01,11,6,22.33,1,Recoger en tienda,2,LOCAL,0,30,24.00,0,Saturday,November,22:20
d02729b2-17ac-46a5-b2d5-a5fe675e84f7,2025-11-01,11,6,22.65,1,Recoger,3,LOCAL,1,30,84.00,1,Saturday,November,22:39
bdca7504-27c6-4eee-ace8-2a7d47965868,2025-11-02,11,7,0.22,1,Domicilio,5,CENTRO,0,50,42.00,0,Sunday,November,00:13
a8d9f59a-8998-4943-9a6d-1eb7d2e79c38,2025-11-02,11,7,1.48,1,Domicilio,6,CENTRO,0,50,15.00,0,Sunday,November,01:29
2e465270-e9f0-428d-b32e-a4994f72daf8,2025-11-02,11,7,2.93,1,Recoger,3,LOCAL,0,30,21.00,0,Sunday,November,02:56
6e7f0ad5-d1e8-4e04-b2ca-39bc16eeac0c,2025-11-02,11,7,4.62,1,Recoger,2,LOCAL,0,30,69.00,1,Sunday,November,04:37
dfb41554-8881-496a-8410-70638034fda6,2025-11-03,11,1,0.73,0,Recoger en tienda,4,LOCAL,0,30,87.00,1,Monday,November,00:44
77538f95-31d8-4770-bfec-be8ea3f0b922,2025-11-03,11,1,1.75,0,Mostrador,5,LOCAL,0,30,76.00,1,Monday,November,01:45
3ad1b33b-b91e-4e26-88e7-5d0b3e6484a4,2025-11-03,11,1,1.80,0,Recoger en tienda,1,LOCAL,1,30,20.00,0,Monday,November,01:48
7fe6ee91-27ed-44d4-ae65-09594c6d853a,2025-11-03,11,1,2.53,0,Domicilio,8,SANTA IRENE,0,50,75.00,1,Monday,November,02:32
f7d5aef9-6b62-4bd9-9783-cf63ade16bb4,2025-11-03,11,1,2.67,0,Domicilio,5,LA LOMITA,1,50,44.00,0,Monday,November,02:40
07cae953-7189-4f3d-9b81-56861c0e324b,2025-11-03,11,1,18.23,0,Domicilio,4,TODOS POR HIDALGO,0,50,73.00,1,Monday,November,18:14
053cb824-77ad-47f8-898a-6d53463b52b1,2025-11-03,11,1,22.25,0,Recoger en tienda,1,LOCAL,0,30,42.00,1,Monday,November,22:15
82d8a1ec-14fd-4b95-9ab7-878336b66d52,2025-11-04,11,2,20.63,0,Domicilio,3,LA LOMITA,0,50,84.00,1,Tuesday,November,20:38
75b1406c-84c1-4487-aece-6737b0aaa7f4,2025-11-04,11,2,22.52,0,Domicilio,2,LOS CANTORES,0,50,36.00,0,Tuesday,November,22:31
44eea60c-e86a-4015-8b0e-db0d09a7356e,2025-11-05,11,3,0.90,0,Domicilio,1,LA LOMITA,0,50,50.00,0,Wednesday,November,00:54
54ea45de-27ba-428a-a15c-23954c1aa22a,2025-11-05,11,3,20.35,0,Domicilio,4,TODOS POR HIDALGO,0,50,31.00,0,Wednesday,November,20:21
0e42e0ac-e774-4c82-80c5-842f8a1e5e02,2025-11-05,11,3,20.60,0,Recoger,2,LOCAL,1,30,38.00,1,Wednesday,November,20:36
790f053e-d923-4dde-875a-62a891484c4e,2025-11-07,11,5,2.53,0,Recoger en tienda,3,LOCAL,0,30,49.00,1,Friday,November,02:32
e78d42fc-7f1f-4fad-aedb-12dc44c2196e,2025-11-07,11,5,19.88,0,Recoger en tienda,5,LOCAL,0,30,62.00,1,Friday,November,19:53
7049b71b-9d4c-4afa-a102-e002b2e890dd,2025-11-08,11,6,2.72,1,Recoger en tienda,9,LOCAL,0,30,,,Saturday,November,02:43
33564fd3-46f4-49eb-b117-c2a8ab7eac61,2025-11-08,11,6,3.17,1,Recoger en tienda,5,LOCAL,0,30,54.00,1,Saturday,November,03:10
57266f85-7c77-4183-8c34-03dd3f5c62c7,2025-11-08,11,6,19.67,1,Domicilio,5,COLALAMBRE,0,50,86.00,1,Saturday,November,19:40
1a9e68a4-50ae-46e2-8e87-f698f295d3b5,2025-11-08,11,6,21.00,1,Domicilio,5,LA LOMITA,0,50,88.00,1,Saturday,November,21:00
34dc9026-595e-4929-91fa-99cfc807927c,2025-11-09,11,7,0.58,1,Domicilio,3,TODOS POR HIDALGO,0,50,39.00,0,Sunday,November,00:35
b49d9b5b-9edc-46d9-b519-845ecf3db77a,2025-11-09,11,7,1.72,1,Recoger,2,LOCAL,0,30,,,Sunday,November,01:43
e9ca2905-8dc2-4361-9ad3-fd4ab18e48d6,2025-11-10,11,1,4.65,0,Domicilio,3,JUÁREZ,0,50,87.00,1,Monday,November,04:39
ec91b11a-7c7b-43b9-b967-fc92753fc42e,2025-11-12,11,3,3.67,0,Recoger,7,LOCAL,0,30,,,Wednesday,November,03:40
201a3b16-d56d-4d71-bbe9-ec1cfd9ce73d,2025-11-12,11,3,19.05,0,Recoger en tienda,3,LOCAL,0,30,55.00,1,Wednesday,November,19:03
94bcc31c-4ffa-4c59-9a4a-3a66dd83e3bb,2025-11-12,11,3,22.00,0,Recoger,3,LOCAL,0,30,17.00,0,Wednesday,November,22:00
93c70c2c-1844-4c03-804a-f63f5e1aa385,2025-11-13,11,4,3.27,0,Recoger,4,LOCAL,0,30,33.00,1,Thursday,November,03:16
9e2bb786-89b8-4019-a3e5-7114d1a86b26,2025-11-13,11,4,21.78,0,Domicilio,5,PARQUE DE POBLAMIENTO,0,50,64.00,1,Thursday,November,21:47
7b05367a-33a2-42ac-bbdc-c4a14eb2ff64,2025-11-14,11,5,0.25,0,Domicilio,4,TODOS POR HIDALGO,0,50,40.00,0,Friday,November,00:15
35d30d8e-fcc2-4251-83eb-f1d3b3a0ee81,2025-11-15,11,6,20.27,1,Domicilio,3,SANTA IRENE,0,50,82.00,1,Saturday,November,20:16
564a34b0-c29d-4383-8b2f-e72151899378,2025-11-16,11,7,19.78,1,Domicilio,2,AVIACIÓN CIVIL,0,50,23.00,0,Sunday,November,19:47
01a43d79-f9fd-434e-a253-c88f4e19186b,2025-11-17,11,1,0.40,0,Domicilio,2,JUÁREZ,0,50,40.00,0,Monday,November,00:24
b5992657-a881-402c-893f-3cced9089922,2025-11-17,11,1,4.22,0,Domicilio,2,SANTA IRENE,0,50,22.00,0,Monday,November,04:13
205023c9-179e-4c27-bb0d-a803b49599b1,2025-11-17,11,1,18.17,0,Domicilio,1,CHACATITLA,0,50,80.00,1,Monday,November,18:10
43d6186e-e9ec-47c4-b7cb-995707d3f1cc,2025-11-18,11,2,3.20,0,Domicilio,4,CHACATITLA,0,50,21.00,0,Tuesday,November,03:12
52d59229-898f-49af-b15b-efb227677cc2,2025-11-18,11,2,22.28,0,Domicilio,7,TAHUIZÁN,0,50,37.00,0,Tuesday,November,22:17
0138e8be-a2c9-41c7-b579-296422d8e87e,2025-11-18,11,2,22.37,0,Domicilio,6,EL MIRADOR,1,50,83.00,1,Tuesday,November,22:22
9d0aef68-0af8-4dda-9a17-6c375a342755,2025-11-19,11,3,2.12,0,Mostrador,3,LOCAL,0,30,57.00,1,Wednesday,November,02:07
6279be7d-29be-467e-84d7-e5aaec52fbe6,2025-11-20,11,4,0.32,0,Domicilio,2,LOS CANTORES,0,50,39.00,0,Thursday,November,00:19
2374a67c-2d93-4500-8a0e-21ec9f02ac85,2025-11-20,11,4,3.10,0,Recoger en tienda,1,LOCAL,0,30,40.00,1,Thursday,November,03:06
d37ccc97-45c0-4ad0-bd0b-6b5b19288227,2025-11-20,11,4,3.10,0,Domicilio,1,JUÁREZ,0,50,70.00,1,Thursday,November,03:06
282557c6-1308-42d2-8edd-832b8ef76e0e,2025-11-20,11,4,21.45,0,Domicilio,3,SANTA IRENE,0,50,41.00,0,Thursday,November,21:27
12bd18cf-c379-4777-a71e-d40f769ac30f,2025-11-21,11,5,3.30,0,Recoger en tienda,1,LOCAL,0,30,68.00,1,Friday,November,03:18
2daac3c3-c5ba-49e0-ab1f-e3f685d3d287,2025-11-21,11,5,4.40,0,Domicilio,2,PARQUE DE POBLAMIENTO,0,50,36.00,0,Friday,November,04:24
0e8cff14-d981-4949-b69b-c86f0fc47648,2025-11-21,11,5,4.62,0,Mostrador,5,LOCAL,1,30,25.00,0,Friday,November,04:37
469f1d47-2fb8-443e-bfb9-74f1d7973c5b,2025-11-21,11,5,4.92,0,Mostrador,8,LOCAL,1,30,65.00,1,Friday,November,04:55
8e12c073-4d32-4843-9756-7bd9d993dc84,2025-11-22,11,6,2.43,1,Domicilio,5,PARQUE DE POBLAMIENTO,0,50,56.00,1,Saturday,November,02:26
9616d5c0-b811-4103-be93-3c144f657f40,2025-11-22,11,6,22.75,1,Domicilio,2,TODOS POR HIDALGO,0,50,40.00,0,Saturday,November,22:45
58ed8d48-8f06-43b7-8fc3-897310324076,2025-11-23,11,7,1.12,1,Domicilio,3,JUÁREZ,0,50,78.00,1,Sunday,November,01:07
a3949b18-50d2-4686-b28b-4c2d34fea9e2,2025-11-23,11,7,4.07,1,Recoger,4,LOCAL,0,30,66.00,1,Sunday,November,04:04
76964839-4c39-4a71-9b32-a8382018d783,2025-11-23,11,7,4.77,1,Domicilio,7,SANTA IRENE,0,50,39.00,0,Sunday,November,04:46
61ea999a-4d0b-424a-8dc8-4c36bc3a3d68,2025-11-23,11,7,18.27,1,Domicilio,2,CENTRO,0,50,27.00,0,Sunday,November,18:16
5bdcbc23-0f3f-44c1-b30d-5ab6a9bc88b8,2025-11-23,11,7,18.88,1,Mostrador,1,LOCAL,0,30,,,Sunday,November,18:53
76621e8c-c673-4bb4-bc17-3a1a99677148,2025-11-23,11,7,19.13,1,Mostrador,4,LOCAL,0,30,20.00,0,Sunday,November,19:08
743db84e-ba91-4b36-8335-2a001efb3b54,2025-11-24,11,1,0.33,0,Mostrador,4,LOCAL,0,30,59.00,1,Monday,November,00:20
f665be7d-c3e2-4742-86b7-0afa76f83dbe,2025-11-24,11,1,1.85,0,Mostrador,1,LOCAL,0,30,33.00,1,Monday,November,01:51
292e9b3e-6e0a-4e4f-a7c5-f54a06d858eb,2025-11-24,11,1,3.85,0,Recoger,3,LOCAL,0,30,32.00,1,Monday,November,03:51
15e782a1-5e0e-44fd-a1c7-78e1aa315a1d,2025-11-24,11,1,4.00,0,Recoger en tienda,2,LOCAL,1,30,40.00,1,Monday,November,04:00
ce267598-a525-4986-a4d1-3a89bc210270,2025-11-25,11,2,19.17,0,Recoger en tienda,5,LOCAL,0,30,43.00,1,Tuesday,November,19:10
9793b7f3-a678-43f7-9fd0-a5390d56f473,2025-11-26,11,3,1.05,0,Recoger,8,LOCAL,0,30,36.00,1,Wednesday,November,01:03
6afcd061-51ae-4754-865c-da1e70ec7998,2025-11-28,11,5,21.93,0,Recoger en tienda,3,LOCAL,0,30,,,Friday,November,21:56
e7b14a6e-cb4c-4c5b-afeb-e3bfb8710209,2025-11-29,11,6,21.83,1,Recoger en tienda,2,LOCAL,0,30,21.00,0,Saturday,November,21:50
eb0e12f5-13a0-4c9b-a576-35334463c57d,2025-11-30,11,7,0.25,1,Recoger,3,LOCAL,0,30,70.00,1,Sunday,November,00:15
abf53b7d-efb2-4f04-b667-5cb5e62e14e7,2025-11-30,11,7,0.77,1,Recoger en tienda,5,LOCAL,0,30,45.00,1,Sunday,November,00:46
e2bda7e5-164f-4f6c-b248-2d720d1a222e,2025-11-30,11,7,4.68,1,Recoger,2,LOCAL,0,30,86.00,1,Sunday,November,04:41
280a91c8-633b-4e6c-96fd-1eb660d41213,2025-11-30,11,7,18.80,1,Recoger en tienda,3,LOCAL,0,30,87.00,1,Sunday,November,18:48
9ac3ed08-7b87-44ee-9304-72cadbdeccb5,2025-12-01,12,1,0.07,0,Domicilio,1,COLALAMBRE,0,50,46.00,0,Monday,December,00:04
9fb7fde2-2a13-4139-b853-d2977bbd8752,2025-12-01,12,1,4.10,0,Mostrador,3,LOCAL,0,30,21.00,0,Monday,December,04:06
6d0c2836-f01f-411c-92fd-f9e3a0d0dd6f,2025-12-01,12,1,22.73,0,Domicilio,2,AVIACIÓN CIVIL,0,50,60.00,1,Monday,December,22:44
74597f5c-13ec-41dd-8b59-3155c9dffffe,2025-12-02,12,2,19.27,0,Recoger,1,LOCAL,0,30,15.00,0,Tuesday,December,19:16
6f6afa17-9375-40cd-8305-b2d6666a0ac5,2025-12-03,12,3,0.93,0,Recoger,4,LOCAL,0,30,18.00,0,Wednesday,December,00:56
f7e71976-55a1-424b-abb3-c10ae61aa341,2025-12-06,12,6,1.65,1,Domicilio,3,CHACATITLA,0,50,35.00,0,Saturday,December,01:39
129817f8-c47b-4d7d-9ed2-660b6865c7d0,2025-12-06,12,6,1.82,1,Mostrador,5,LOCAL,1,30,26.00,0,Saturday,December,01:49
6962e059-66cb-42d8-b36b-76606687a4e2,2025-12-06,12,6,2.98,1,Domicilio,2,TODOS POR HIDALGO,0,50,66.00,1,Saturday,December,02:59
4e913bff-6cff-4b32-b03e-9ec4e506b1e9,2025-12-06,12,6,3.77,1,Recoger en tienda,7,LOCAL,0,30,16.00,0,Saturday,December,03:46
577d4d87-c6e8-4b57-af7d-f93d7eae1737,2025-12-06,12,6,18.80,1,Mostrador,3,LOCAL,0,30,24.00,0,Saturday,December,18:48
db140ac8-0561-4bfe-b65b-8bd03b625100,2025-12-06,12,6,19.83,1,Mostrador,1,LOCAL,0,30,31.00,1,Saturday,December,19:50
e4277fdc-1e54-4889-8895-974cf460e877,2025-12-07,12,7,3.25,1,Domicilio,5,EL MIRADOR,0,50,67.00,1,Sunday,December,03:15
65c47829-59ce-4e94-8c43-8d9a9cb33539,2025-12-08,12,1,0.60,0,Recoger en tienda,3,LOCAL,0,30,87.00,1,Monday,December,00:36
5d8a151e-6b14-4c7c-bec6-485c492c7988,2025-12-08,12,1,2.78,0,Domicilio,2,PARQUE DE POBLAMIENTO,0,50,,,Monday,December,02:47
fec5a0ef-39e1-4acb-bd37-02cfd7def0d1,2025-12-08,12,1,2.93,0,Recoger en tienda,1,LOCAL,0,30,73.00,1,Monday,December,02:56
3209938d-61a8-4bc5-afb6-32e125a1f5da,2025-12-09,12,2,1.90,0,Recoger en tienda,3,LOCAL,0,30,71.00,1,Tuesday,December,01:54
24468574-2d35-44aa-a822-d1b0ecf83181,2025-12-10,12,3,1.13,0,Domicilio,1,TAHUIZÁN,0,50,69.00,1,Wednesday,December,01:08
2e9e551e-7640-4fd9-b8bc-4b1cb723cad7,2025-12-10,12,3,3.75,0,Domicilio,5,SANTA IRENE,0,50,80.00,1,Wednesday,December,03:45
77862a61-11e0-4fc8-90fb-c8a24bb5ff14,2025-12-11,12,4,0.83,0,Domicilio,2,SANTA IRENE,0,50,41.00,0,Thursday,December,00:50
8fdae541-7e3b-436d-9ebb-ec3d3f5d10b7,2025-12-11,12,4,1.72,0,Domicilio,1,EL MIRADOR,0,50,65.00,1,Thursday,December,01:43
e1daf516-a3e9-4762-9fce-b537a56f684e,2025-12-11,12,4,4.63,0,Recoger,2,LOCAL,0,30,85.00,1,Thursday,December,04:38
ac603c02-9321-48fb-9bf6-ee256e749b72,2025-12-11,12,4,18.70,0,Recoger,2,LOCAL,0,30,84.00,1,Thursday,December,18:42
76740583-a848-454e-94ff-02b82c824a93,2025-12-12,12,5,2.67,0,Domicilio,1,LA LOMITA,0,50,76.00,1,Friday,December,02:40
e396ecd7-732c-439f-ae92-ca1963e13330,2025-12-12,12,5,18.03,0,Mostrador,3,LOCAL,0,30,87.00,1,Friday,December,18:02
59f6afb2-eb92-4be8-af62-5228d6378f41,2025-12-13,12,6,0.00,1,Recoger,4,LOCAL,0,30,48.00,1,Saturday,December,00:00
5c4d054e-d3c5-433d-9047-0cfe936a075d,2025-12-13,12,6,0.60,1,Mostrador,1,LOCAL,0,30,19.00,0,Saturday,December,00:36
548909ef-ffaa-48fa-8e4c-264665d57f04,2025-12-13,12,6,18.07,1,Recoger en tienda,3,LOCAL,0,30,39.00,1,Saturday,December,18:04
1187f313-a422-4e0b-9e4c-41bd478e51be,2025-12-14,12,7,1.57,1,Domicilio,3,SANTA IRENE,0,50,62.00,1,Sunday,December,01:34
2ca375e8-03a5-4d55-a408-a25777dee0f6,2025-12-14,12,7,2.15,1,Recoger en tienda,1,LOCAL,0,30,51.00,1,Sunday,December,02:09
cb73675c-3d78-4147-81ed-4955791efa6a,2025-12-14,12,7,4.33,1,Domicilio,3,COLALAMBRE,0,50,57.00,1,Sunday,December,04:20
886a49e8-9053-449e-a3b8-5fd595299fcf,2025-12-14,12,7,20.50,1,Recoger,7,LOCAL,0,30,59.00,1,Sunday,December,20:30
bc56acf0-a3b4-4a86-b1f2-498a7311fe48,2025-12-15,12,1,3.50,0,Mostrador,3,LOCAL,0,30,,,Monday,December,03:30
a6862d2c-1337-480b-87af-01c0cef256d3,2025-12-15,12,1,19.78,0,Mostrador,1,LOCAL,0,30,76.00,1,Monday,December,19:47
3a8a59c9-8a6c-4792-b0c4-394b24c9e560,2025-12-17,12,3,21.13,0,Domicilio,5,SANTA IRENE,0,50,31.00,0,Wednesday,December,21:08
